Rank	Time	Wind	First.Name	Last.Name	Country	Birthdate	Race	Location	Date
1719	1633	11.07	0.8	Aleen	Bailey	JAM	25.11.80	2	Kingston	07.05.2005
1720	1633	11.07	1.1	Sherone	Simpson	JAM	12.08.84	2	Ostrava	09.06.2005
1721	1633	11.07	-0.2	Chandra	Sturrup	BAH	12.09.71	4	Monaco	09.09.2005
1722	1633	11.07	1.1	Torri	Edwards	USA	31.01.77	2rA	Lausanne	11.07.2006
1723	1633	11.07	-0.2	Allyson	Felix	USA	18.11.85	3	Stuttgart	10.09.2006
1724	1633	11.07	1.6	Veronica	Campbell-Brown	JAM	16.05.82	1	Kingston	05.05.2007
1725	1633	11.07	-2.1	Tezdzhan	Naimova	BUL	01.05.87	1r2	Sofia	04.07.2007
1726	1633	11.07	0.0	Veronica	Campbell-Brown	JAM	16.05.82	2	Lausanne	10.07.2007
1727	1633	11.07	1.3	Carmelita	Jeter	USA	24.11.79	1h1	Osaka	26.08.2007
1728	1633	11.07	1.3	Carmelita	Jeter	USA	24.11.79	5	Eugene	08.06.2008
1729	1633	11.07	0.7	Bianca	Knight	USA	02.01.89	4q2	Eugene	27.06.2008
1730	1633	11.07	1.8	Me'Lisa	Barber	USA	04.10.80	6s2	Eugene	28.06.2008
1731	1633	11.07	1.8	Alexandra	Anderson	USA	28.01.87	7s2	Eugene	28.06.2008
1732	1633	11.07	0.0	Marshevet	Hooker	USA	25.09.84	3	London	26.07.2008
1733	1633	11.07	0.4	Lauryn	Williams	USA	11.09.83	2q4	Beijing	16.08.2008
1734	1633	11.07	0.0	Muna	Lee	USA	30.10.81	5	Beijing	17.08.2008
1735	1633	11.07	1.4	Alexandra	Anderson	USA	28.01.87	1h1	Norman	29.05.2009
1736	1633	11.07	1.3	Aleen	Bailey	JAM	25.11.80	3r2	NewYorkCity	30.05.2009
1737	1633	11.07	-0.1	Kelly-Ann	Baptiste	TTO	14.10.86	5s1	Berlin	17.08.2009
1738	1633	11.07	-0.9	Carmelita	Jeter	USA	24.11.79	1	Gateshead	31.08.2009
1739	1633	11.07	1.9	Sherone	Simpson	JAM	12.08.84	3	Kingston	07.05.2011
1740	1633	11.07	1.9	Kerron	Stewart	JAM	16.04.84	4	Kingston	07.05.2011
1741	1633	11.07	-0.7	Carmelita	Jeter	USA	24.11.79	1s3	Eugene	24.06.2011
1742	1633	11.07	0.9	Sheniqua	Ferguson	BAH	24.11.89	1	Auburn	21.04.2012
1743	1633	11.07	-0.1	Allyson	Felix	USA	18.11.85	4	NewYorkCity	09.06.2012
1744	1633	11.07	-0.1	Kelly-Ann	Baptiste	TTO	14.10.86	5	NewYorkCity	09.06.2012
1745	1633	11.07	0.9	Carmelita	Jeter	USA	24.11.79	1s1	Eugene	23.06.2012
1746	1633	11.07	0.9	Jeneba	Tarmoh	USA	27.09.89	3=	Eugene	23.06.2012
1747	1633	11.07	0.9	Allyson	Felix	USA	18.11.85	3=	Eugene	23.06.2012
1748	1633	11.07	0.4	Myriam	Soumare	FRA	29.10.86	2h1	London	03.08.2012
1749	1633	11.07	-0.6	Carmelita	Jeter	USA	24.11.79	1	Zagreb	04.09.2012
1750	1633	11.07	-0.5	Carrie	Russel	JAM	18.10.90	1r1	Kingston	13.04.2013
1751	1633	11.07	1.2	Mandy	White	USA	23.10.88	1rB	Walnut	20.04.2013
1752	1633	11.07	0.0	Ana-Claudia	Lemos-Silva	BRA	06.11.88	1	SaoPaulo	06.06.2013
1753	1633	11.07	1.2	Mariya	Ryemyen	UKR	02.08.87	3	Oslo	13.06.2013
1754	1633	11.07	2.0	Muna	Lee	USA	30.10.81	3s1	DesMoines	21.06.2013
1755	1633	11.07	0.9	Schillonie	Calvert	JAM	27.07.88	3	Kingston	21.06.2013
1756	1633	11.07	2.0	Charonda	Williams	USA	27.03.87	4s1	DesMoines	21.06.2013
1757	1633	11.07	0.0	Carmelita	Jeter	USA	24.11.79	1rA	Budapest	10.07.2013
1758	1633	11.07	1.5	Alexandra	Anderson	USA	28.01.87	3rA	Madrid	13.07.2013
1759	1633	11.07	-0.1	Tori	Bowie	USA	27.08.90	1	NewYorkCity	14.06.2014
1760	1633	11.07	2.0	Lekeisha	Lawson	USA	03.06.87	3s2	Sacramento	27.06.2014
1761	1633	11.07	0.9	Tianna	Bartoletta	USA	30.08.85	2rB	Glasgow	12.07.2014
1762	1633	11.07	0.3	Kerron	Stewart	JAM	16.04.84	3	Glasgow	28.07.2014
1763	1633	11.07	2.0	Ana-Claudia	Lemos-Silva	BRA	06.11.88	1r1	Azusa	17.04.2015
1764	1633	11.07	0.9	Tori	Bowie	USA	27.08.90	2	Shanghai	17.05.2015
1765	1633	11.07	1.7	Elaine	Thompson	JAM	28.06.92	2h2	Madrid	11.07.2015
1766	1633	11.07	0.0	Tianna	Bartoletta	USA	30.08.85	1	Bellinzona	21.07.2015
1767	1633	11.07	-1.3	Blessing	Okagbare	NGR	10.09.88	1h2	Beijing	23.08.2015
1768	1633	11.07	0.9	Rosangela	Santos	BRA	20.12.90	4s2	Beijing	24.08.2015
1769	1633	11.07	0.0	Marie-Josee	TaLou	CIV	18.11.88	1s2	Brazzaville	13.09.2015
1770	1633	11.07	1.9	Morolake	Akinosun	USA	17.05.94	1	Austin	02.04.2016
1771	1633	11.07	0.0	Elaine	Thompson	JAM	28.06.92	1rA	Kingston	09.04.2016
1772	1633	11.07	1.2	Michelle-Lee	Ahye	TTO	10.04.92	2rA	Herzogenaurach	14.05.2016
1773	1633	11.07	0.6	Christania	Williams	JAM	17.10.94	1	Kingston	21.05.2016
1774	1633	11.07	-1.3	Elaine	Thompson	JAM	28.06.92	1	Rabat	22.05.2016
1775	1633	11.07	0.8	Tianna	Bartoletta	USA	30.08.85	2h2	Birmingham	05.06.2016
1776	1633	11.07	0.8	Desiree	Henry	GBR	26.08.95	3h2	Birmingham	05.06.2016
1777	1633	11.07	1.5	Lekeisha	Lawson	USA	03.06.87	1	Boston	18.06.2016
1778	1633	11.07	2.0	Carina	Horn	RSA	09.03.89	2	Durban	23.06.2016
1779	1633	11.07	1.0	Semoy	Hackett	TTO	27.11.88	2r2	PortofSpain	25.06.2016
1780	1633	11.07	1.0	Kelly-Ann	Baptiste	TTO	14.10.86	3r2	PortofSpain	25.06.2016
1781	1633	11.07	1.8	Barbara	Pierre	USA	28.04.87	2h5	Eugene	02.07.2016
1782	1633	11.07	0.9	Candace	Hill	USA	11.02.99	1	Bydgoszcz	21.07.2016
1783	1633	11.07	-1.3	Dina	Asher-Smith	GBR	04.12.95	3h2	London	23.07.2016
1784	1633	11.07	2.0	Aleia	Hobbs	USA	24.02.96	1r1	BatonRouge	08.04.2017
1785	1633	11.07	1.8	Barbara	Pierre	USA	28.04.87	1	Greensboro	15.04.2017
1786	1633	11.07	-0.3	Marie-Josee	TaLou	CIV	18.11.88	3	Shanghai	13.05.2017
1787	1633	11.07	0.5	Michelle-Lee	Ahye	TTO	10.04.92	3	Roma	08.06.2017
1788	1633	11.07	1.4	Tianna	Bartoletta	USA	30.08.85	4h1	Sacramento	22.06.2017
1789	1633	11.07	0.0	Mujinga	Kambundji	SUI	17.06.92	1r1	Bellinzona	18.07.2017
1790	1633	11.07	0.8	Kelly-Ann	Baptiste	TTO	14.10.86	3s1	London	06.08.2017
1791	1633	11.07	-0.7	Christania	Williams	JAM	17.10.94	1r2	Zurich	24.08.2017
1792	1792	11.08	1.2	Wyomia	Tyus	USA	29.08.45	1	CiudaddeMexico	15.10.1968
1793	1792	11.08	2.0	Brenda	Morehead	USA	05.10.57	1	Eugene	21.06.1976
1794	1792	11.08	0.0	Annegret	Richter	FRG	13.10.50	1	Montreal	25.07.1976
1795	1792	11.08	2.0	Ingrid	Auerswald	GDR	02.09.57	4	Dresden	24.05.1980
1796	1792	11.08	-1.0	Evelyn	Ashford	USA	15.04.57	1h3	Zurich	18.08.1982
1797	1792	11.08	0.2	Marlies	Gohr	GDR	21.03.58	1	Potsdam	27.08.1982
1798	1792	11.08	1.5	Angela	Bailey	CAN	28.02.62	2	Tokyo	24.09.1982
1799	1792	11.08	1.3	Alice	Brown	USA	20.09.60	1	LosAngeles	25.06.1983
1800	1792	11.08	0.6	Silke	Moller	GER	20.06.64	2	Berlin	31.07.1983
1801	1792	11.08	-0.6	Marita	Koch	GDR	18.02.57	2s2	Helsinki	08.08.1983
1802	1792	11.08	1.6	Diane	Williams	USA	14.12.60	1h2	Zurich	22.08.1984
1803	1792	11.08	0.9	Valerie	Brisco	USA	06.07.60	1	Koblenz	29.08.1984
1804	1792	11.08	0.8	Silke	Moller	GER	20.06.64	1	Tallinn	21.06.1986
1805	1792	11.08	-0.1	Jeanette	Bolden	USA	26.01.60	2r1	Zurich	13.08.1986
1806	1792	11.08	1.2	Anelia	Nuneva	BUL	30.06.62	3s2	Stuttgart	27.08.1986
1807	1792	11.08	0.8	Nelli	Cooman	NED	06.06.64	3	Stuttgart	27.08.1986
1808	1792	11.08	0.0	Evelyn	Ashford	USA	15.04.57	1	Catania	19.09.1986
1809	1792	11.08	0.0	Marina	Molokova	RUS	24.08.62	1	Sochi	16.05.1987
1810	1792	11.08	0.0	Silke	Moller	GER	20.06.64	1	Potsdam	05.06.1987
1811	1792	11.08	1.3	Pam	Marshall	USA	16.08.60	1h3	SanJose	25.06.1987
1812	1792	11.08	1.8	Gail	Devers	USA	19.11.66	1s1	SanJose	27.06.1987
1813	1792	11.08	-0.4	Anelia	Nuneva	BUL	30.06.62	2	Praha	27.06.1987
1814	1792	11.08	0.1	Angela	Bailey	CAN	28.02.62	1	Ottawa	01.08.1987
1815	1792	11.08	0.7	Angela	Bailey	CAN	28.02.62	3rA	Berlin	21.08.1987
1816	1792	11.08	-0.3	Heike	Drechsler	GER	16.12.64	1q1	Roma	29.08.1987
1817	1792	11.08	0.0	Merlene	Ottey	JAM	10.05.60	1	Sevilla	01.06.1988
1818	1792	11.08	1.4	Natalya	Voronova	RUS	09.07.65	1h3	Leningrad	11.06.1988
1819	1792	11.08	1.8	Lyudmila	Kondratyeva	RUS	11.04.58	2	Leningrad	11.06.1988
1820	1792	11.08	0.0	Grace	Jackson	JAM	14.06.61	2s1	Kingston	15.07.1988
1821	1792	11.08	0.0	Maya	Azarashvili	GEO	06.04.64	1	Kiev	14.08.1988
1822	1792	11.08	1.6	Nelli	Cooman	NED	06.06.64	4q2	Seoul	24.09.1988
1823	1792	11.08	1.4	Evette	deKlerk	RSA	21.08.65	1	Bloemfontein	27.04.1990
1824	1792	11.08	-1.5	Merlene	Ottey	JAM	10.05.60	1	Saint-Denis	22.06.1990
1825	1792	11.08	0.3	Beatrice	Utondu	NGR	23.11.69	1s1	Lagos	02.08.1991
1826	1792	11.08	-0.1	Evelyn	Ashford	USA	15.04.57	2s1	Tokyo	27.08.1991
1827	1792	11.08	-0.2	Gwen	Torrence	USA	12.06.65	2	Barcelona	20.09.1991
1828	1792	11.08	2.0	Marina	Trandenkova	RUS	07.01.67	4	Moskva	22.06.1992
1829	1792	11.08	-2.9	Irina	Privalova	RUS	12.11.68	3s1	Barcelona	01.08.1992
1830	1792	11.08	2.0	Zhanna	Block	UKR	06.07.72	1	Odessa	21.05.1993
1831	1792	11.08	-0.3	Irina	Privalova	RUS	12.11.68	1	Roma	26.06.1993
1832	1792	11.08	1.9	Zhanna	Block	UKR	06.07.72	2	Stockholm	12.07.1994
1833	1792	11.08	2.0	Melanie	Paschke	GER	29.06.70	1	Villeneuved'Ascq	24.06.1995
1834	1792	11.08	0.8	Zhanna	Block	UKR	06.07.72	2	Paris	03.07.1995
1835	1792	11.08	1.9	Carlette	Guidry	USA	04.09.68	4	Lausanne	05.07.1995
1836	1792	11.08	1.8	Dannette	Young	USA	06.10.64	2	Eugene	26.05.1996
1837	1792	11.08	0.6	Irina	Privalova	RUS	12.11.68	2	Moskva	07.06.1996
1838	1792	11.08	0.8	Irina	Privalova	RUS	12.11.68	3	SanktPeterburg	02.07.1996
1839	1792	11.08	0.0	Mary	Onyali	NGR	03.02.68	2q2	Atlanta	26.07.1996
1840	1792	11.08	1.3	Juliet	Cuthbert	JAM	09.04.64	5	Milano	07.09.1996
1841	1792	11.08	-0.7	Zhanna	Block	UKR	06.07.72	1	Luzern	24.06.1997
1842	1792	11.08	0.0	Gail	Devers	USA	19.11.66	2	Oslo	04.07.1997
1843	1792	11.08	-0.1	Merlene	Ottey	JAM	10.05.60	2s2	Athinai	03.08.1997
1844	1792	11.08	0.6	Sevatheda	Fynes	BAH	17.10.74	1	RiodeJaneiro	03.05.1998
1845	1792	11.08	0.4	Zhanna	Block	UKR	06.07.72	1	BelayaCerkov	26.06.1998
1846	1792	11.08	-0.5	Chryste	Gaines	USA	14.09.70	3	Oslo	09.07.1998
1847	1792	11.08	1.4	Philomina	Mensah	CAN	11.05.75	1	Montreal	01.08.1998
1848	1792	11.08	1.1	Beverly	McDonald	JAM	15.02.70	6	Stockholm	05.08.1998
1849	1792	11.08	-1.1	Endurance	Ojokolo	NGR	29.09.75	2	Dakar	19.08.1998
1850	1792	11.08	1.1	Zhanna	Block	UKR	06.07.72	4	Johannesburg	12.09.1998
1851	1792	11.08	1.1	LaTasha	Jenkins	USA	19.12.77	3s1	Boise	04.06.1999
1852	1792	11.08	-1.2	Sevatheda	Fynes	BAH	17.10.74	1	Zagreb	05.07.1999
1853	1792	11.08	-0.6	Christine	Arron	FRA	13.09.73	1	Nice	17.07.1999
1854	1792	11.08	-0.9	Christine	Arron	FRA	13.09.73	1	Montauban	07.08.1999
1855	1792	11.08	1.7	Debbie	Ferguson-McKenzie	BAH	16.01.76	2r1	Athinai	28.06.2000
1856	1792	11.08	0.9	Inger	Miller	USA	12.06.72	5r2	Athinai	28.06.2000
1857	1792	11.08	1.0	Torri	Edwards	USA	31.01.77	5	Roma	30.06.2000
1858	1792	11.08	-1.3	Sevatheda	Fynes	BAH	17.10.74	2rA	Bruxelles	25.08.2000
1859	1792	11.08	0.3	Merlene	Ottey	JAM	10.05.60	1q1	Sydney	22.09.2000
1860	1792	11.08	0.3	Zhanna	Block	UKR	06.07.72	3q3	Sydney	22.09.2000
1861	1792	11.08	0.5	Chryste	Gaines	USA	14.09.70	3	Saint-Denis	06.07.2001
1862	1792	11.08	-0.1	Chryste	Gaines	USA	14.09.70	2	Oslo	13.07.2001
1863	1792	11.08	0.8	Chandra	Sturrup	BAH	12.09.71	1q3	Edmonton	05.08.2001
1864	1792	11.08	-1.0	Ekaterini	Thanou	GRE	01.02.75	2rA	Zurich	17.08.2001
1865	1792	11.08	0.6	Endurance	Ojokolo	NGR	29.09.75	1	Rieti	02.09.2001
1866	1792	11.08	0.0	Chandra	Sturrup	BAH	12.09.71	1	PortofSpain	04.05.2002
1867	1792	11.08	0.3	Debbie	Ferguson-McKenzie	BAH	16.01.76	4	Monaco	19.07.2002
1868	1792	11.08	-0.9	Zhanna	Block	UKR	06.07.72	1rA	Thessaloniki	24.07.2002
1869	1792	11.08	0.3	Debbie	Ferguson-McKenzie	BAH	16.01.76	1s1	Manchester	27.07.2002
1870	1792	11.08	1.5	Susanthika	Jayasinghe	SRI	17.12.75	4	Manchester	27.07.2002
1871	1792	11.08	0.7	LaTasha	Colander	USA	23.08.76	2	Eugene	24.05.2003
1872	1792	11.08	0.9	Christine	Arron	FRA	13.09.73	1	Villeneuved'Ascq	15.06.2003
1873	1792	11.08	0.4	Aleen	Bailey	JAM	25.11.80	1	Kingston	20.06.2003
1874	1792	11.08	0.3	Debbie	Ferguson-McKenzie	BAH	16.01.76	2	Oslo	27.06.2003
1875	1792	11.08	0.0	Chryste	Gaines	USA	14.09.70	1	Rethymno	06.07.2003
1876	1792	11.08	-0.1	Muriel	Hurtis	FRA	25.03.79	4rA	Zurich	15.08.2003
1877	1792	11.08	-0.1	Zhanna	Block	UKR	06.07.72	1q2	Saint-Denis	23.08.2003
1878	1792	11.08	0.0	Torri	Edwards	USA	31.01.77	1q4	Saint-Denis	23.08.2003
1879	1792	11.08	0.1	Chandra	Sturrup	BAH	12.09.71	1h1	Saint-Denis	23.08.2003
1880	1792	11.08	-0.1	Christine	Arron	FRA	13.09.73	2q2	Saint-Denis	23.08.2003
1881	1792	11.08	-0.4	Ekaterini	Thanou	GRE	01.02.75	2s2	Saint-Denis	24.08.2003
1882	1792	11.08	0.7	Christine	Arron	FRA	13.09.73	1h2	SainteAnne	20.05.2004
1883	1792	11.08	0.1	Aleen	Bailey	JAM	25.11.80	1	Bruxelles	03.09.2004
1884	1792	11.08	0.8	Lauryn	Williams	USA	11.09.83	3	Kingston	07.05.2005
1885	1792	11.08	0.4	Me'Lisa	Barber	USA	04.10.80	3s1	Helsinki	08.08.2005
1886	1792	11.08	0.4	Yuliya	Nesterenko	BLR	15.06.79	5	Zurich	19.08.2005
1887	1792	11.08	0.7	Me'Lisa	Barber	USA	04.10.80	2	Yokohama	19.09.2005
1888	1792	11.08	1.4	Kelly-Ann	Baptiste	TTO	14.10.86	2	Fayetteville	14.05.2006
1889	1792	11.08	1.4	Torri	Edwards	USA	31.01.77	1	Eugene	28.05.2006
1890	1792	11.08	0.7	Sherone	Simpson	JAM	12.08.84	1h1	Kingston	24.06.2006
1891	1792	11.08	1.0	Cydonie	Mothersille	CAY	19.03.78	1rA	Salamanca	05.07.2006
1892	1792	11.08	0.3	Me'Lisa	Barber	USA	04.10.80	2rA	Roma	14.07.2006
1893	1792	11.08	1.6	Marshevet	Hooker	USA	25.09.84	2	Kingston	05.05.2007
1894	1792	11.08	-0.2	Veronica	Campbell-Brown	JAM	16.05.82	1q2	Osaka	26.08.2007
1895	1792	11.08	-0.1	Carmelita	Jeter	USA	24.11.79	4s2	Osaka	27.08.2007
1896	1792	11.08	-0.2	Christine	Arron	FRA	13.09.73	6	Osaka	27.08.2007
1897	1792	11.08	0.7	Alexis	Weatherspoon	USA	27.07.83	5q2	Eugene	27.06.2008
1898	1792	11.08	-0.1	Sherone	Simpson	JAM	12.08.84	1s2	Kingston	28.06.2008
1899	1792	11.08	1.0	Mechelle	Lewis	USA	20.09.80	7	Eugene	28.06.2008
1900	1792	11.08	0.2	Damola	Osayomi	NGR	26.07.86	1s2	Abuja	02.07.2008
1901	1792	11.08	0.2	Damola	Osayomi	NGR	26.07.86	1	Abuja	02.07.2008
1902	1792	11.08	-0.7	Carmelita	Jeter	USA	24.11.79	4rA	Monaco	29.07.2008
1903	1792	11.08	0.1	Muna	Lee	USA	30.10.81	2q2	Beijing	16.08.2008
1904	1792	11.08	0.6	Chandra	Sturrup	BAH	12.09.71	2h2	Roma	10.07.2009
1905	1792	11.08	1.3	Allyson	Felix	USA	18.11.85	2	Rethymno	20.07.2009
1906	1792	11.08	0.1	Debbie	Ferguson-McKenzie	BAH	16.01.76	2q3	Berlin	16.08.2009
1907	1792	11.08	0.4	Sherri-Ann	Brooks	JAM	11.02.83	1	BaieMahault	01.05.2010
1908	1792	11.08	-1.5	Carmelita	Jeter	USA	24.11.79	1h2	Gateshead	10.07.2010
1909	1792	11.08	1.4	Sherone	Simpson	JAM	12.08.84	2	Nottwil	08.08.2010
1910	1792	11.08	1.5	Ivet	Lalova-Collio	BUL	18.05.84	1	Izmir	21.05.2011
1911	1792	11.08	2.0	Blessing	Okagbare	NGR	10.09.88	7	Eugene	04.06.2011
1912	1792	11.08	1.5	Candyce	McGrone	USA	24.03.89	1	DesMoines	10.06.2011
1913	1792	11.08	0.4	Shalonda	Solomon	USA	19.12.85	4	Bruxelles	16.09.2011
1914	1792	11.08	1.2	Oleysa	Povh	UKR	18.10.87	1	Yalta	04.06.2012
1915	1792	11.08	0.0	Carrie	Russel	JAM	18.10.90	3rA	Kingston	04.05.2013
1916	1792	11.08	0.0	Carmelita	Jeter	USA	24.11.79	3	Shanghai	18.05.2013
1917	1792	11.08	0.9	Kimberlyn	Duncan	USA	02.08.91	3	Eugene	07.06.2013
1918	1792	11.08	0.7	Kerron	Stewart	JAM	16.04.84	3h1	London	27.07.2013
1919	1792	11.08	1.1	English	Gardner	USA	22.04.92	7	London	27.07.2013
1920	1792	11.08	-0.6	Ana-Claudia	Lemos-Silva	BRA	06.11.88	2h5	Moskva	11.08.2013
1921	1792	11.08	-0.4	Blessing	Okagbare	NGR	10.09.88	1s1	Moskva	12.08.2013
1922	1792	11.08	-0.4	Octavious	Freeman	USA	20.04.92	2s1	Moskva	12.08.2013
1923	1792	11.08	0.5	Kerron	Stewart	JAM	16.04.84	2rA	Roma	05.06.2014
1924	1792	11.08	1.1	Schillonie	Calvert	JAM	27.07.88	3h1	Kingston	27.06.2014
1925	1792	11.08	1.2	Barbara	Pierre	USA	28.04.87	1rA	Naimette-Xhovemont	16.07.2014
1926	1792	11.08	0.1	Schillonie	Calvert	JAM	27.07.88	1s1	Glasgow	28.07.2014
1927	1792	11.08	0.6	Dafne	Schippers	NED	15.06.92	1s2	Zurich	13.08.2014
1928	1792	11.08	-1.5	Veronica	Campbell-Brown	JAM	16.05.82	1	Marrakesh	13.09.2014
1929	1792	11.08	0.2	Rosangela	Santos	BRA	20.12.90	1	SaoBernardodoCampo	14.05.2015
1930	1792	11.08	1.2	Ruddy-Zang	Milama	GAB	06.06.87	1	Greensboro	17.05.2015
1931	1792	11.08	1.7	Kelly-Ann	Baptiste	TTO	14.10.86	6rA	Eugene	30.05.2015
1932	1792	11.08	1.8	Aaliyah	Brown	USA	06.01.95	1h3	Eugene	11.06.2015
1933	1792	11.08	-0.6	Veronica	Campbell-Brown	JAM	16.05.82	2rA	Oslo	11.06.2015
1934	1792	11.08	0.4	Samantha	Henry-Robinson	JAM	25.09.88	2	NewYorkCity	13.06.2015
1935	1792	11.08	1.2	Dezerea	Bryant	USA	27.04.93	8	Eugene	26.06.2015
1936	1792	11.08	0.5	Dina	Asher-Smith	GBR	04.12.95	1	Birmingham	05.07.2015
1937	1792	11.08	1.7	Tiffany	Townsend	USA	24.06.89	2h3	Madrid	11.07.2015
1938	1792	11.08	0.0	Candace	Hill	USA	11.02.99	1	Cali	16.07.2015
1939	1792	11.08	1.6	Rosangela	Santos	BRA	20.12.90	2h2	Toronto	21.07.2015
1940	1792	11.08	0.1	Murielle	Ahoure	CIV	23.08.87	2h1	London	25.07.2015
1941	1792	11.08	1.2	Barbara	Pierre	USA	28.04.87	1h1	SanJose	07.08.2015
1942	1792	11.08	-1.3	Natasha	Morrison	JAM	17.11.92	2h2	Beijing	23.08.2015
1943	1792	11.08	1.3	Hannah	Cunliffe	USA	09.01.96	1h3	Seattle	14.05.2016
1944	1792	11.08	0.0	Hannah	Cunliffe	USA	09.01.96	1	Seattle	15.05.2016
1945	1792	11.08	0.8	Dina	Asher-Smith	GBR	04.12.95	4h2	Birmingham	05.06.2016
1946	1792	11.08	1.8	Murielle	Ahoure	CIV	23.08.87	1s2	Durban	22.06.2016
1947	1792	11.08	0.2	Desiree	Henry	GBR	26.08.95	3h1	London	23.07.2016
1948	1792	11.08	0.3	Desiree	Henry	GBR	26.08.95	1h1	RiodeJaneiro	12.08.2016
1949	1792	11.08	0.8	Tianna	Bartoletta	USA	30.08.85	2r1	Azusa	14.04.2017
1950	1792	11.08	1.8	Ariana	Washington	USA	04.09.96	2q1	Austin	26.05.2017
1951	1792	11.08	-1.3	Dafne	Schippers	NED	15.06.92	1rA	Hengelo	11.06.2017
1952	1792	11.08	0.3	Deajah	Stevens	USA	19.05.95	2	Sacramento	23.06.2017
1953	1792	11.08	0.1	Mujinga	Kambundji	SUI	17.06.92	1	Zurich	21.07.2017
1954	1792	11.08	0.0	Dafne	Schippers	NED	15.06.92	2h4	London	05.08.2017
1955	1792	11.08	0.2	Blessing	Okagbare	NGR	10.09.88	4s3	London	06.08.2017
1956	1792	11.08	-1.2	Jura	Levy	JAM	04.11.90	3	Birmingham	20.08.2017
1957	1957	11.09	-0.2	Marlies	Gohr	GDR	21.03.58	1	Stuttgart	22.08.1978
1958	1957	11.09	1.4	Evelyn	Ashford	USA	15.04.57	1h1	SanJuan	07.07.1979
1959	1957	11.09	-0.4	Marlies	Gohr	GDR	21.03.58	1	Karl-Marx-Stadt	10.08.1979
1960	1957	11.09	0.5	Romy	Muller	GDR	26.07.58	2q1	Moskva	25.07.1980
1961	1957	11.09	1.7	Jarmila	Kratochvilova	CZE	26.01.51	1	Bratislava	06.06.1981
1962	1957	11.09	0.4	Marlies	Gohr	GDR	21.03.58	1	Erfurt	01.08.1981
1963	1957	11.09	-0.2	Marlies	Gohr	GDR	21.03.58	1	Bratislava	03.06.1983
1964	1957	11.09	1.7	Nadezhda	Georgieva	BUL	02.09.61	1	Sofia	04.06.1983
1965	1957	11.09	0.1	Merlene	Ottey	JAM	10.05.60	1	Berlin	17.08.1983
1966	1957	11.09	1.1	Lyudmila	Kondratyeva	RUS	11.04.58	1	Kiev	21.06.1984
1967	1957	11.09	1.6	Lyudmila	Kondratyeva	RUS	11.04.58	2	Roma	31.08.1984
1968	1957	11.09	-0.1	Merlene	Ottey	JAM	10.05.60	1h3	Zurich	21.08.1985
1969	1957	11.09	-0.6	Jeanette	Bolden	USA	26.01.60	2h1	Zurich	21.08.1985
1970	1957	11.09	-1.4	Marlies	Gohr	GDR	21.03.58	2	Zurich	21.08.1985
1971	1957	11.09	0.4	Merlene	Ottey	JAM	10.05.60	3	Roma	07.09.1985
1972	1957	11.09	-1.3	Silke	Moller	GER	20.06.64	2	Neubrandenburg	06.06.1986
1973	1957	11.09	-1.4	Irina	Slyusar	UKR	19.03.63	1	Leningrad	07.06.1986
1974	1957	11.09	1.4	Evelyn	Ashford	USA	15.04.57	1	Birmingham	19.07.1986
1975	1957	11.09	0.0	Evelyn	Ashford	USA	15.04.57	1	Houston	03.08.1986
1976	1957	11.09	0.8	Silke	Moller	GER	20.06.64	4	Stuttgart	27.08.1986
1977	1957	11.09	-0.6	Nadezhda	Georgieva	BUL	02.09.61	2	Moskva	07.06.1987
1978	1957	11.09	0.4	Nadezhda	Georgieva	BUL	02.09.61	1	Praha	23.06.1987
1979	1957	11.09	1.8	Sheila	Echols	USA	02.10.64	2s1	SanJose	27.06.1987
1980	1957	11.09	0.9	Gwen	Torrence	USA	12.06.65	1	Zagreb	14.07.1987
1981	1957	11.09	0.8	Sheila	Echols	USA	02.10.64	2	Durham	26.07.1987
1982	1957	11.09	-1.2	Gail	Devers	USA	19.11.66	1	Zurich	19.08.1987
1983	1957	11.09	-0.8	Silke	Moller	GER	20.06.64	1s1	Potsdam	20.08.1987
1984	1957	11.09	0.6	Kerstin	Behrendt	GER	02.09.67	2	Potsdam	20.08.1987
1985	1957	11.09	-0.4	Sheila	Echols	USA	02.10.64	1rB	Berlin	21.08.1987
1986	1957	11.09	0.7	Alice	Brown	USA	20.09.60	4rA	Berlin	21.08.1987
1987	1957	11.09	-0.5	Anelia	Nuneva	BUL	30.06.62	5	Roma	30.08.1987
1988	1957	11.09	-1.2	Merlene	Ottey	JAM	10.05.60	1	Bruxelles	11.09.1987
1989	1957	11.09	0.0	Mary	Onyali	NGR	03.02.68	1	Bauchi	02.07.1988
1990	1957	11.09	1.1	Anelia	Nuneva	BUL	30.06.62	1h1	Seoul	24.09.1988
1991	1957	11.09	1.2	Evette	deKlerk	RSA	21.08.65	1	Pretoria	29.04.1989
1992	1957	11.09	1.7	Merlene	Ottey	JAM	10.05.60	1	Budapest	08.08.1989
1993	1957	11.09	1.2	Evelyn	Ashford	USA	15.04.57	1	Hamamatsu	13.05.1990
1994	1957	11.09	1.5	Carlette	Guidry	USA	04.09.68	1h3	Norwalk	14.06.1990
1995	1957	11.09	-0.9	Katrin	Krabbe	GER	22.11.69	1	Rostock	23.06.1990
1996	1957	11.09	1.0	Mary	Onyali	NGR	03.02.68	1	Villeneuved'Ascq	29.06.1990
